46.945, 60.172, 103.772
47.672, 59.486, 102.541
48.397, 58.797, 101.295
49.12, 58.105, 100.033
49.839, 57.411, 98.755
50.556, 56.714, 97.461
51.27, 56.014, 96.149
51.981, 55.31, 94.819
52.688, 54.603, 93.47
53.391, 53.892, 92.101
54.089, 53.176, 90.712
54.783, 52.456, 89.301
55.472, 51.731, 87.867
56.155, 51.001, 86.41
56.832, 50.264, 84.927
57.501, 49.522, 83.418
58.163, 48.772, 81.882
58.816, 48.014, 80.316
59.458, 47.248, 78.719
60.091, 46.473, 77.088
60.709, 45.688, 75.423
61.314, 44.891, 73.72
61.903, 44.083, 71.977
62.473, 43.262, 70.19
63.022, 42.426, 68.357
63.546, 41.575, 66.473
64.044, 40.707, 64.534
64.511, 39.823, 62.536
64.943, 38.921, 60.471
65.338, 38.003, 58.333
65.692, 37.068, 56.114
66.005, 36.118, 53.803
66.276, 35.155, 51.389
66.505, 34.182, 48.855
66.698, 33.201, 46.183
66.859, 32.214, 43.346
66.994, 31.223, 40.31
67.107, 30.23, 37.025
67.207, 29.235, 33.42
67.298, 28.239, 29.375
67.386, 27.243, 24.675
67.473, 26.246, 18.838
67.565, 25.251, 10.043
67.602, 24.855, 0
67.602, 24.855, 0
69.503, 4.946, 0
endData
127
127
200
46.945, 60.172, 67.597, 40.74, 66.451, 36.711, 67.602, 24.855
#PATH.JERRYIO-DATA {"appVersion":"0.5.1","format":"LemLib v0.4.x (inch, byte-voltage)","gc":{"robotWidth":15.5,"robotHeight":17.5,"robotIsHolonomic":false,"showRobot":true,"uol":2.54,"pointDensity":1,"controlMagnetDistance":1.968503937007874,"fieldImage":{"displayName":"VRC 2024 - Over Under","signature":"VRC 2024 - Over Under","origin":{"__type":"built-in"}}},"paths":[{"segments":[{"controls":[{"uid":"kIZ3i00OY8","x":46.94508272058824,"y":60.172,"lock":false,"visible":true,"heading":0,"__type":"end-point"},{"uid":"wFHse3MI2v","x":67.59697848262446,"y":40.739949068802666,"lock":false,"visible":true,"__type":"control"},{"uid":"XH6k205Xy1","x":66.45149804737584,"y":36.71141399146285,"lock":false,"visible":true,"__type":"control"},{"uid":"XQhdwoeL86","x":67.6022518382353,"y":24.855238970588236,"lock":false,"visible":true,"heading":0,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"u1DaSVcPSy"}],"pc":{"speedLimit":{"minLimit":{"value":0,"label":"0"},"maxLimit":{"value":127,"label":"127"},"step":1,"from":100,"to":127},"bentRateApplicableRange":{"minLimit":{"value":0,"label":"0"},"maxLimit":{"value":2,"label":"2"},"step":0.01,"from":0.7,"to":0.9},"maxDecelerationRate":127},"name":"Path","uid":"STWSyi0amp","lock":false,"visible":true}]}
